user_id,first_name,last_name,age,city,reg_date,plan,churn_date
11848,Mateo,Torres,59,Bogotá,2023-05-22 00:23:45.956489128,Premium,
11849,Mateo,Gomez,56,Cali,2023-05-22 06:58:03.870967744,Basico,
11850,Sofia,Garcia,35,GDL,2023-05-22 13:32:21.785446368,Basico,
11851,Carlos,Garcia,18,CDMX,2023-05-22 20:06:39.699924984,Basico,
11852,Mariana,Torres,56,MTY,2023-05-23 02:40:57.614403600,Basico,
11853,Sofia,Gomez,38,Bogotá,2023-05-23 09:15:15.528882224,Basico,
11854,Ana,Gomez,18,Bogotá,2023-05-23 15:49:33.443360840,Premium,
11855,Mateo,Torres,32,CDMX,2023-05-23 22:23:51.357839464,Basico,
11856,Sofia,Lopez,21,Bogotá,2023-05-24 04:58:09.272318080,Basico,
11857,Sofia,Garcia,77,GDL,2023-05-24 11:32:27.186796704,Premium,
11858,Ana,Garcia,78,Cali,2023-05-24 18:06:45.101275320,Basico,"1,73465E+18"
11859,Luis,Ramirez,37,MTY,2023-05-25 00:41:03.015753944,Basico,
11860,Carlos,Torres,27,Cali,2023-05-25 07:15:20.930232560,Basico,
11861,Mariana,Ramirez,40,Bogotá,2023-05-25 13:49:38.844711184,Basico,
11862,Luis,Ramirez,58,Medellín,2026-05-10 00:00:00.000000000,Basico,
11863,Mateo,Gomez,51,Bogotá,2023-05-26 02:58:14.673668416,Basico,
11864,Sofia,Garcia,77,Medellín,2023-05-26 09:32:32.588147040,Basico,
11865,Ana,Ramirez,63,MTY,2023-05-26 16:06:50.502625656,Basico,
11866,Ana,Gomez,65,Cali,2023-05-26 22:41:08.417104280,Premium,
11867,Carlos,Torres,50,Bogotá,2023-05-27 05:15:26.331582896,Premium,
11868,Luis,Ramirez,51,Bogotá,2023-05-27 11:49:44.246061520,Basico,
11869,Carlos,Garcia,56,Bogotá,2023-05-27 18:24:02.160540136,Premium,
11870,Sofia,Ramirez,78,Cali,2023-05-28 00:58:20.075018760,Premium,"1,72584E+18"
11871,Carlos,Torres,27,Medellín,2023-05-28 07:32:37.989497376,Basico,
11872,Mariana,Ramirez,71,MTY,2023-05-28 14:06:55.903976000,Basico,
11873,Ana,Garcia,37,Medellín,2023-05-28 20:41:13.818454616,Basico,
11874,Ana,Gomez,18,Medellín,2023-05-29 03:15:31.732933232,Premium,
11875,Mateo,Garcia,30,,2023-05-29 09:49:49.647411856,Basico,
11876,Mateo,Gomez,18,Cali,2023-05-29 16:24:07.561890472,Basico,
11877,Sofia,Lopez,22,Medellín,2023-05-29 22:58:25.476369096,Basico,
11878,Mariana,Garcia,33,MTY,2023-05-30 05:32:43.390847712,Premium,
11879,Luis,Garcia,32,Cali,2023-05-30 12:07:01.305326336,Premium,
11880,Carlos,Torres,66,Bogotá,2026-05-10 00:00:00.000000000,Basico,
11881,Sofia,Ramirez,45,,2023-05-31 01:15:37.134283576,Basico,
11882,Mateo,Gomez,48,GDL,2023-05-31 07:49:55.048762192,Premium,
11883,Carlos,Gomez,40,CDMX,2023-05-31 14:24:12.963240816,Basico,
11884,Mateo,Torres,65,CDMX,2023-05-31 20:58:30.877719432,Basico,
11885,Carlos,Torres,62,Medellín,2023-06-01 03:32:48.792198056,Basico,"1,72835E+18"
11886,Luis,Ramirez,60,,2023-06-01 10:07:06.706676672,Premium,
11887,Sofia,Ramirez,34,CDMX,2023-06-01 16:41:24.621155288,Premium,
11888,Carlos,Garcia,66,Medellín,2023-06-01 23:15:42.535633912,Premium,
11889,Mariana,Lopez,51,Medellín,2023-06-02 05:50:00.450112528,Basico,
11890,Ana,Ramirez,30,Medellín,2023-06-02 12:24:18.364591152,Basico,
11891,Mariana,Torres,31,MTY,2023-06-02 18:58:36.279069768,Basico,
11892,Mariana,Ramirez,28,Cali,2023-06-03 01:32:54.193548392,Premium,
11893,Ana,Gomez,45,CDMX,2023-06-03 08:07:12.108027008,Basico,
11894,Mariana,Lopez,59,Cali,2023-06-03 14:41:30.022505632,Basico,
11895,Carlos,Garcia,49,GDL,2023-06-03 21:15:47.936984248,Premium,
11896,Carlos,Gomez,52,Bogotá,2026-05-10 00:00:00.000000000,Basico,
11897,Carlos,Gomez,78,Cali,2023-06-04 10:24:23.765941488,Basico,"1,72264E+18"
11898,Ana,Lopez,76,GDL,2023-06-04 16:58:41.680420104,Premium,
11899,Mariana,Garcia,48,GDL,2023-06-04 23:32:59.594898728,Basico,
11900,Ana,Torres,34,Medellín,2023-06-05 06:07:17.509377344,Basico,
11901,Carlos,Garcia,64,Bogotá,2023-06-05 12:41:35.423855968,Basico,
11902,Mariana,Ramirez,26,Bogotá,2023-06-05 19:15:53.338334584,Basico,
11903,Mariana,Gomez,27,GDL,2023-06-06 01:50:11.252813208,Basico,
11904,Mateo,Ramirez,25,CDMX,2023-06-06 08:24:29.167291824,Premium,
11905,Mateo,Torres,38,Bogotá,2023-06-06 14:58:47.081770448,Basico,
11906,Luis,Ramirez,30,CDMX,2023-06-06 21:33:04.996249064,Premium,
11907,Sofia,Garcia,76,,2023-06-07 04:07:22.910727688,Basico,
11908,Mateo,Ramirez,67,CDMX,2023-06-07 10:41:40.825206304,Basico,
11909,Ana,Torres,22,Bogotá,2023-06-07 17:15:58.739684920,Basico,
11910,Mateo,Torres,23,CDMX,2023-06-07 23:50:16.654163544,Premium,
11911,Luis,Torres,47,CDMX,2023-06-08 06:24:34.568642160,Basico,
11912,Mariana,Garcia,48,Medellín,2023-06-08 12:58:52.483120784,Premium,
11913,Luis,Torres,34,Medellín,2023-06-08 19:33:10.397599400,Premium,
11914,Mariana,Gomez,28,CDMX,2023-06-09 02:07:28.312078024,Premium,
11915,Mariana,Torres,37,CDMX,2023-06-09 08:41:46.226556640,Premium,
11916,Sofia,Ramirez,65,CDMX,2023-06-09 15:16:04.141035264,Basico,
11917,Mateo,Ramirez,26,Cali,2023-06-09 21:50:22.055513880,Premium,
11918,Ana,Ramirez,19,Bogotá,2023-06-10 04:24:39.969992504,Premium,
11919,Ana,Garcia,54,CDMX,2023-06-10 10:58:57.884471120,Premium,
11920,Carlos,Ramirez,18,Bogotá,2023-06-10 17:33:15.798949744,Basico,
11921,Mariana,Garcia,21,Medellín,2023-06-11 00:07:33.713428360,Basico,
11922,Ana,Garcia,53,?,2023-06-11 06:41:51.627906976,Basico,
11923,Sofia,Torres,71,,2023-06-11 13:16:09.542385600,Basico,
11924,Mariana,Gomez,75,MTY,2023-06-11 19:50:27.456864216,Premium,
11925,Sofia,Torres,42,CDMX,2023-06-12 02:24:45.371342840,Premium,
11926,Ana,Torres,20,GDL,2023-06-12 08:59:03.285821456,Basico,
11927,Ana,Garcia,26,Cali,2023-06-12 15:33:21.200300080,Premium,
11928,Carlos,Garcia,39,,2023-06-12 22:07:39.114778696,Basico,
11929,Ana,Ramirez,40,Bogotá,2023-06-13 04:41:57.029257320,Basico,
11930,Mariana,Ramirez,29,MTY,2023-06-13 11:16:14.943735936,Basico,
11931,Mariana,Torres,27,Bogotá,2023-06-13 17:50:32.858214560,Basico,
11932,Mariana,Lopez,51,MTY,2023-06-14 00:24:50.772693176,Premium,
11933,Carlos,Lopez,60,GDL,2023-06-14 06:59:08.687171792,Basico,
11934,Carlos,Ramirez,27,Bogotá,2023-06-14 13:33:26.601650416,Basico,
11935,Ana,Lopez,47,CDMX,2023-06-14 20:07:44.516129032,Basico,
11936,Luis,Ramirez,39,GDL,2023-06-15 02:42:02.430607656,Basico,
11937,Luis,Garcia,23,Medellín,2023-06-15 09:16:20.345086272,Premium,
11938,Carlos,Torres,67,CDMX,2023-06-15 15:50:38.259564896,Basico,
11939,Ana,Gomez,19,CDMX,2023-06-15 22:24:56.174043512,Basico,
11940,Luis,Torres,47,GDL,2023-06-16 04:59:14.088522136,Premium,
11941,Ana,Ramirez,19,?,2023-06-16 11:33:32.003000752,Basico,
11942,Ana,Ramirez,49,Cali,2023-06-16 18:07:49.917479376,Premium,"1,72428E+18"
11943,Ana,Torres,59,CDMX,2023-06-17 00:42:07.831957992,Basico,
11944,Mateo,Ramirez,33,Bogotá,2023-06-17 07:16:25.746436608,Basico,
11945,Mariana,Lopez,29,GDL,2023-06-17 13:50:43.660915232,Premium,
11946,Ana,Lopez,18,Medellín,2023-06-17 20:25:01.575393848,Premium,
11947,Mateo,Ramirez,70,Medellín,2023-06-18 02:59:19.489872472,Basico,
11948,Carlos,Ramirez,25,?,2023-06-18 09:33:37.404351088,Basico,
11949,Luis,Lopez,65,Bogotá,2023-06-18 16:07:55.318829712,Premium,
11950,Mariana,Ramirez,67,,2023-06-18 22:42:13.233308328,Basico,
11951,Luis,Ramirez,30,,2023-06-19 05:16:31.147786952,Basico,
11952,Mariana,Torres,32,,2023-06-19 11:50:49.062265568,Basico,
11953,Luis,Gomez,70,Bogotá,2023-06-19 18:25:06.976744192,Basico,
11954,Mariana,Lopez,61,MTY,2023-06-20 00:59:24.891222808,Basico,
11955,Luis,Torres,25,MTY,2023-06-20 07:33:42.805701424,Premium,
11956,Luis,Gomez,27,CDMX,2023-06-20 14:08:00.720180048,Basico,
11957,Luis,Ramirez,63,GDL,2023-06-20 20:42:18.634658664,Premium,
11958,Luis,Ramirez,22,Medellín,2023-06-21 03:16:36.549137288,Basico,
11959,Carlos,Torres,67,Medellín,2023-06-21 09:50:54.463615904,Basico,"1,73388E+18"
11960,Ana,Ramirez,36,,2023-06-21 16:25:12.378094528,Premium,
11961,Sofia,Garcia,64,CDMX,2023-06-21 22:59:30.292573144,Basico,
11962,Mateo,Torres,55,CDMX,2023-06-22 05:33:48.207051768,Basico,
11963,Sofia,Gomez,76,Cali,2023-06-22 12:08:06.121530384,Basico,
11964,Sofia,Torres,28,MTY,2023-06-22 18:42:24.036009008,Premium,
11965,Mariana,Lopez,70,CDMX,2023-06-23 01:16:41.950487624,Basico,
11966,Ana,Torres,60,,2023-06-23 07:50:59.864966248,Basico,
11967,Mariana,Ramirez,37,Cali,2023-06-23 14:25:17.779444864,Premium,
11968,Ana,Ramirez,37,Bogotá,2023-06-23 20:59:35.693923480,Premium,
11969,Ana,Garcia,38,Cali,2023-06-24 03:33:53.608402104,Basico,
11970,Luis,Garcia,35,Medellín,2023-06-24 10:08:11.522880720,Basico,
11971,Carlos,Garcia,74,Cali,2023-06-24 16:42:29.437359344,Premium,"1,72765E+18"
11972,Luis,Gomez,67,Cali,2023-06-24 23:16:47.351837960,Premium,"1,7293E+18"
11973,Carlos,Garcia,27,CDMX,2023-06-25 05:51:05.266316584,Basico,
11974,Mariana,Gomez,51,Medellín,2023-06-25 12:25:23.180795200,Basico,
11975,Carlos,Garcia,43,CDMX,2023-06-25 18:59:41.095273824,Premium,
11976,Mariana,Gomez,47,CDMX,2023-06-26 01:33:59.009752440,Premium,
11977,Sofia,Torres,26,,2023-06-26 08:08:16.924231064,Premium,
11978,Sofia,Torres,63,Bogotá,2023-06-26 14:42:34.838709680,Basico,
11979,Carlos,Ramirez,68,Medellín,2023-06-26 21:16:52.753188296,Basico,
11980,Carlos,Gomez,48,Cali,2023-06-27 03:51:10.667666920,Basico,
11981,Mariana,Lopez,59,,2023-06-27 10:25:28.582145536,Basico,
11982,Luis,Ramirez,72,?,2023-06-27 16:59:46.496624160,Basico,
11983,Mariana,Torres,21,Bogotá,2023-06-27 23:34:04.411102776,Basico,
11984,Luis,Gomez,78,MTY,2023-06-28 06:08:22.325581400,Basico,
11985,Sofia,Garcia,78,CDMX,2023-06-28 12:42:40.240060016,Basico,"1,72359E+18"
11986,Ana,Lopez,23,Bogotá,2023-06-28 19:16:58.154538640,Premium,
11987,Carlos,Torres,31,MTY,2023-06-29 01:51:16.069017256,Premium,
11988,Luis,Ramirez,21,Bogotá,2023-06-29 08:25:33.983495880,Premium,
11989,Mariana,Gomez,43,Medellín,2023-06-29 14:59:51.897974496,Premium,
11990,Sofia,Lopez,64,,2023-06-29 21:34:09.812453112,Basico,
11991,Luis,Gomez,65,Medellín,2023-06-30 04:08:27.726931736,Basico,
11992,Mariana,Garcia,56,Medellín,2023-06-30 10:42:45.641410352,Basico,
11993,Carlos,Ramirez,34,MTY,2023-06-30 17:17:03.555888976,Basico,
11994,Carlos,Gomez,36,CDMX,2023-06-30 23:51:21.470367592,Premium,
11995,Mateo,Torres,78,GDL,2023-07-01 06:25:39.384846216,Basico,
11996,Ana,Ramirez,68,Cali,2023-07-01 12:59:57.299324832,Basico,
11997,Mateo,Torres,66,GDL,2023-07-01 19:34:15.213803456,Basico,
11998,Sofia,Gomez,23,Medellín,2023-07-02 02:08:33.128282072,Basico,
11999,Luis,Ramirez,-999,Bogotá,2023-07-02 08:42:51.042760696,Premium,"1,721E+18"
12000,Sofia,Torres,46,CDMX,2023-07-02 15:17:08.957239312,Basico,"1,71858E+18"
12001,Mariana,Garcia,28,GDL,2023-07-02 21:51:26.871717936,Basico,"1,73172E+18"
12002,Carlos,Garcia,33,Bogotá,2023-07-03 04:25:44.786196552,Basico,
12003,Mateo,Gomez,47,Bogotá,2023-07-03 11:00:02.700675168,Premium,
12004,Mateo,Ramirez,42,Cali,2023-07-03 17:34:20.615153792,Basico,"1,73422E+18"
12005,Mateo,Lopez,57,Medellín,2023-07-04 00:08:38.529632408,Basico,
12006,Sofia,Ramirez,28,Bogotá,2023-07-04 06:42:56.444111032,Basico,
12007,Carlos,Garcia,24,Cali,2023-07-04 13:17:14.358589648,Basico,
12008,Luis,Torres,43,Bogotá,2023-07-04 19:51:32.273068272,Basico,
12009,Mariana,Lopez,73,,2023-07-05 02:25:50.187546888,Premium,
12010,Luis,Gomez,39,GDL,2023-07-05 09:00:08.102025512,Premium,"1,72342E+18"
12011,Sofia,Lopez,42,Medellín,2023-07-05 15:34:26.016504128,Premium,
12012,Mariana,Gomez,36,MTY,2023-07-05 22:08:43.930982752,Basico,
12013,Mateo,Lopez,48,GDL,2023-07-06 04:43:01.845461368,Basico,
12014,Ana,Gomez,43,GDL,2023-07-06 11:17:19.759939984,Basico,
12015,Sofia,Gomez,59,Bogotá,2023-07-06 17:51:37.674418608,Basico,
12016,Sofia,Lopez,58,GDL,2023-07-07 00:25:55.588897224,Basico,"1,72886E+18"
12017,Carlos,Lopez,53,GDL,2023-07-07 07:00:13.503375848,Basico,
12018,Luis,Gomez,40,,2023-07-07 13:34:31.417854464,Premium,
12019,Sofia,Garcia,64,Cali,2023-07-07 20:08:49.332333088,Premium,
12020,Sofia,Lopez,30,Medellín,2023-07-08 02:43:07.246811704,Premium,
12021,Mateo,Ramirez,42,Cali,2023-07-08 09:17:25.161290328,Premium,
12022,Mateo,Torres,19,,2023-07-08 15:51:43.075768944,Basico,
12023,Mariana,Gomez,19,Bogotá,2023-07-08 22:26:00.990247568,Basico,
12024,Ana,Gomez,33,GDL,2023-07-09 05:00:18.904726184,Basico,
12025,Carlos,Torres,26,?,2023-07-09 11:34:36.819204800,Basico,
12026,Ana,Garcia,45,Medellín,2023-07-09 18:08:54.733683424,Basico,
12027,Mariana,Torres,30,Bogotá,2023-07-10 00:43:12.648162040,Basico,
12028,Mateo,Lopez,52,Bogotá,2023-07-10 07:17:30.562640664,Basico,
12029,Luis,Torres,58,Bogotá,2023-07-10 13:51:48.477119280,Premium,
12030,Mateo,Gomez,30,,2023-07-10 20:26:06.391597904,Premium,"1,73517E+18"
12031,Carlos,Torres,48,MTY,2023-07-11 03:00:24.306076520,Basico,
12032,Mateo,Ramirez,38,,2023-07-11 09:34:42.220555144,Basico,
12033,Carlos,Lopez,49,,2023-07-11 16:09:00.135033760,Basico,
12034,Carlos,Torres,71,Medellín,2023-07-11 22:43:18.049512384,Premium,
12035,Carlos,Gomez,51,Bogotá,2023-07-12 05:17:35.963991000,Basico,
12036,Mariana,Lopez,25,MTY,2023-07-12 11:51:53.878469624,Premium,"1,71729E+18"
12037,Carlos,Gomez,76,CDMX,2023-07-12 18:26:11.792948240,Basico,
12038,Carlos,Garcia,58,CDMX,2023-07-13 01:00:29.707426856,Basico,
12039,Luis,Ramirez,65,Cali,2023-07-13 07:34:47.621905480,Basico,
12040,Ana,Garcia,19,Bogotá,2023-07-13 14:09:05.536384096,Basico,"1,73552E+18"
12041,Sofia,Ramirez,55,CDMX,2023-07-13 20:43:23.450862720,Basico,
12042,Ana,Torres,49,GDL,2023-07-14 03:17:41.365341336,Premium,
12043,Carlos,Lopez,71,,2023-07-14 09:51:59.279819960,Basico,
12044,Luis,Torres,57,MTY,2023-07-14 16:26:17.194298576,Basico,
12045,Mateo,Ramirez,75,,2023-07-14 23:00:35.108777200,Premium,
12046,Luis,Ramirez,45,MTY,2023-07-15 05:34:53.023255816,Basico,"1,72074E+18"
12047,Carlos,Ramirez,54,Bogotá,2023-07-15 12:09:10.937734440,Basico,"1,73059E+18"
12048,Luis,Gomez,58,CDMX,2023-07-15 18:43:28.852213056,Basico,
12049,Luis,Lopez,18,Bogotá,2023-07-16 01:17:46.766691672,Premium,
12050,Carlos,Torres,58,Medellín,2023-07-16 07:52:04.681170296,Basico,
12051,Mariana,Torres,27,GDL,2023-07-16 14:26:22.595648912,Basico,
12052,Luis,Garcia,72,Bogotá,2023-07-16 21:00:40.510127536,Premium,
12053,Sofia,Ramirez,21,Medellín,2023-07-17 03:34:58.424606152,Premium,
12054,Sofia,Ramirez,52,Medellín,2023-07-17 10:09:16.339084776,Basico,"1,72679E+18"
12055,Luis,Ramirez,79,Cali,2026-05-10 00:00:00.000000000,Premium,
12056,Mariana,Torres,27,MTY,2023-07-17 23:17:52.168042016,Basico,
12057,Mateo,Garcia,64,Bogotá,2023-07-18 05:52:10.082520632,Premium,
12058,Carlos,Gomez,28,,2023-07-18 12:26:27.996999256,Basico,
12059,Sofia,Lopez,31,,2023-07-18 19:00:45.911477872,Premium,
12060,Mateo,Gomez,55,,2023-07-19 01:35:03.825956488,Basico,"1,73267E+18"
12061,Luis,Torres,29,MTY,2023-07-19 08:09:21.740435112,Premium,"1,72489E+18"
12062,Mateo,Ramirez,62,Cali,2023-07-19 14:43:39.654913728,Basico,
12063,Ana,Lopez,34,Medellín,2023-07-19 21:17:57.569392352,Basico,
12064,Sofia,Torres,33,CDMX,2023-07-20 03:52:15.483870968,Basico,
12065,Luis,Torres,52,Cali,2023-07-20 10:26:33.398349592,Premium,
12066,Carlos,Torres,19,Medellín,2023-07-20 17:00:51.312828208,Premium,"1,73275E+18"
12067,Mariana,Lopez,28,GDL,2023-07-20 23:35:09.227306832,Basico,
12068,Luis,Lopez,78,CDMX,2023-07-21 06:09:27.141785448,Premium,
12069,Carlos,Garcia,58,Cali,2023-07-21 12:43:45.056264072,Basico,"1,72999E+18"
12070,Mariana,Garcia,20,CDMX,2023-07-21 19:18:02.970742688,Premium,
12071,Mariana,Gomez,46,CDMX,2023-07-22 01:52:20.885221312,Premium,
12072,Luis,Lopez,35,Bogotá,2023-07-22 08:26:38.799699928,Basico,
12073,Mateo,Lopez,37,CDMX,2023-07-22 15:00:56.714178544,Premium,
12074,Mateo,Lopez,64,,2023-07-22 21:35:14.628657168,Basico,
12075,Mariana,Garcia,31,Bogotá,2023-07-23 04:09:32.543135784,Basico,
12076,Mateo,Torres,51,Bogotá,2023-07-23 10:43:50.457614408,Premium,
12077,Ana,Ramirez,66,,2023-07-23 17:18:08.372093024,Premium,
12078,Mariana,Garcia,71,Bogotá,2023-07-23 23:52:26.286571648,Basico,
12079,Mariana,Lopez,48,MTY,2023-07-24 06:26:44.201050264,Basico,
12080,Carlos,Garcia,75,Cali,2023-07-24 13:01:02.115528888,Premium,
12081,Mateo,Gomez,57,Bogotá,2023-07-24 19:35:20.030007504,Basico,
12082,Mariana,Lopez,59,MTY,2023-07-25 02:09:37.944486128,Premium,
12083,Ana,Gomez,75,Medellín,2023-07-25 08:43:55.858964744,Premium,
12084,Carlos,Lopez,35,Cali,2023-07-25 15:18:13.773443360,Basico,"1,71945E+18"
12085,Luis,Garcia,47,Cali,2023-07-25 21:52:31.687921984,Basico,
12086,Mariana,Torres,42,,2023-07-26 04:26:49.602400600,Basico,"1,73388E+18"
12087,Ana,Ramirez,-999,Cali,2023-07-26 11:01:07.516879224,Basico,
12088,Sofia,Gomez,78,Cali,2023-07-26 17:35:25.431357840,Premium,
12089,Ana,Garcia,36,?,2023-07-27 00:09:43.345836464,Premium,"1,73336E+18"
12090,Ana,Torres,25,CDMX,2023-07-27 06:44:01.260315080,Basico,
12091,Carlos,Garcia,45,MTY,2023-07-27 13:18:19.174793704,Basico,
12092,Luis,Gomez,25,Medellín,2023-07-27 19:52:37.089272320,Basico,"1,72308E+18"
12093,Sofia,Ramirez,48,Bogotá,2026-05-10 00:00:00.000000000,Premium,
12094,Mateo,Garcia,20,CDMX,2023-07-28 09:01:12.918229560,Premium,
12095,Mateo,Lopez,20,MTY,2023-07-28 15:35:30.832708176,Premium,"1,72567E+18"
12096,Ana,Torres,61,MTY,2023-07-28 22:09:48.747186800,Basico,
12097,Carlos,Garcia,-999,Bogotá,2023-07-29 04:44:06.661665416,Premium,"1,73396E+18"
12098,Carlos,Torres,39,Cali,2023-07-29 11:18:24.576144040,Basico,
12099,Mateo,Lopez,34,,2023-07-29 17:52:42.490622656,Premium,
12100,Sofia,Ramirez,53,Cali,2023-07-30 00:27:00.405101280,Premium,
12101,Luis,Ramirez,34,Cali,2023-07-30 07:01:18.319579896,Premium,
12102,Sofia,Lopez,31,Bogotá,2023-07-30 13:35:36.234058520,Basico,
12103,Mariana,Torres,68,MTY,2023-07-30 20:09:54.148537136,Basico,
12104,Mariana,Garcia,26,MTY,2023-07-31 02:44:12.063015760,Basico,
12105,Luis,Lopez,79,Medellín,2023-07-31 09:18:29.977494376,Premium,
12106,Mateo,Gomez,47,CDMX,2023-07-31 15:52:47.891973000,Basico,"1,71806E+18"
12107,Luis,Torres,38,Bogotá,2023-07-31 22:27:05.806451616,Basico,"1,72869E+18"
12108,Carlos,Ramirez,29,Medellín,2023-08-01 05:01:23.720930232,Basico,
12109,Mariana,Lopez,54,Bogotá,2023-08-01 11:35:41.635408856,Premium,
12110,Ana,Ramirez,49,,2023-08-01 18:09:59.549887472,Basico,
12111,Ana,Torres,28,Medellín,2026-05-10 00:00:00.000000000,Premium,
12112,Mateo,Ramirez,37,GDL,2023-08-02 07:18:35.378844712,Premium,
12113,Carlos,Lopez,52,Bogotá,2023-08-02 13:52:53.293323336,Premium,"1,735E+18"
12114,Sofia,Torres,70,Medellín,2023-08-02 20:27:11.207801952,Basico,
12115,Carlos,Gomez,64,MTY,2023-08-03 03:01:29.122280576,Premium,"1,72964E+18"
12116,Ana,Lopez,63,CDMX,2023-08-03 09:35:47.036759192,Basico,
12117,Ana,Garcia,28,Bogotá,2023-08-03 16:10:04.951237816,Basico,
12118,Mariana,Lopez,69,,2023-08-03 22:44:22.865716432,Basico,
12119,Carlos,Torres,25,Bogotá,2023-08-04 05:18:40.780195048,Basico,
12120,Carlos,Lopez,21,,2023-08-04 11:52:58.694673672,Basico,
12121,Ana,Gomez,44,Cali,2023-08-04 18:27:16.609152288,Basico,
12122,Sofia,Gomez,61,CDMX,2023-08-05 01:01:34.523630912,Basico,
12123,Mateo,Garcia,57,Medellín,2023-08-05 07:35:52.438109528,Basico,
12124,Mateo,Ramirez,55,Bogotá,2023-08-05 14:10:10.352588152,Basico,
12125,Carlos,Torres,64,GDL,2023-08-05 20:44:28.267066768,Basico,
12126,Mateo,Torres,47,Medellín,2023-08-06 03:18:46.181545392,Premium,
12127,Ana,Ramirez,61,Medellín,2023-08-06 09:53:04.096024008,Basico,
12128,Ana,Gomez,65,CDMX,2023-08-06 16:27:22.010502632,Basico,"1,72325E+18"
12129,Carlos,Gomez,65,,2023-08-06 23:01:39.924981248,Basico,
12130,Carlos,Lopez,44,Cali,2023-08-07 05:35:57.839459864,Basico,
12131,Mariana,Garcia,38,,2023-08-07 12:10:15.753938488,Basico,
12132,Carlos,Garcia,69,MTY,2023-08-07 18:44:33.668417104,Basico,
12133,Sofia,Garcia,37,,2023-08-08 01:18:51.582895728,Premium,
12134,Mateo,Lopez,77,MTY,2023-08-08 07:53:09.497374344,Premium,
12135,Carlos,Garcia,21,CDMX,2023-08-08 14:27:27.411852968,Premium,
12136,Luis,Ramirez,28,Cali,2023-08-08 21:01:45.326331584,Premium,
12137,Mariana,Lopez,30,Medellín,2023-08-09 03:36:03.240810208,Premium,
12138,Luis,Ramirez,78,Bogotá,2023-08-09 10:10:21.155288824,Premium,
12139,Ana,Lopez,26,Bogotá,2023-08-09 16:44:39.069767448,Premium,
12140,Mateo,Garcia,21,CDMX,2023-08-09 23:18:56.984246064,Basico,"1,73517E+18"
12141,Carlos,Ramirez,29,Medellín,2023-08-10 05:53:14.898724688,Basico,
12142,Luis,Ramirez,26,Bogotá,2023-08-10 12:27:32.813203304,Basico,
12143,Mateo,Ramirez,30,Bogotá,2023-08-10 19:01:50.727681920,Basico,
12144,Ana,Lopez,65,Bogotá,2023-08-11 01:36:08.642160544,Premium,
12145,Sofia,Torres,43,,2023-08-11 08:10:26.556639160,Basico,
12146,Mariana,Garcia,55,Medellín,2023-08-11 14:44:44.471117784,Premium,
12147,Mateo,Ramirez,59,Medellín,2023-08-11 21:19:02.385596400,Basico,"1,72809E+18"
12148,Mateo,Torres,30,,2023-08-12 03:53:20.300075024,Basico,
12149,Sofia,Garcia,56,Bogotá,2023-08-12 10:27:38.214553640,Basico,
12150,Mateo,Garcia,45,CDMX,2023-08-12 17:01:56.129032264,Basico,
12151,Ana,Ramirez,75,CDMX,2023-08-12 23:36:14.043510880,Basico,
12152,Ana,Ramirez,36,Medellín,2023-08-13 06:10:31.957989504,Basico,
12153,Sofia,Lopez,41,GDL,2023-08-13 12:44:49.872468120,Basico,
12154,Mariana,Torres,36,Bogotá,2023-08-13 19:19:07.786946736,Basico,
12155,Carlos,Torres,66,GDL,2023-08-14 01:53:25.701425360,Basico,
12156,Luis,Ramirez,30,GDL,2023-08-14 08:27:43.615903976,Basico,
12157,Carlos,Garcia,30,Bogotá,2023-08-14 15:02:01.530382600,Basico,
12158,Mateo,Ramirez,75,,2023-08-14 21:36:19.444861216,Basico,
12159,Luis,Garcia,45,Medellín,2023-08-15 04:10:37.359339840,Basico,
12160,Sofia,Garcia,70,,2023-08-15 10:44:55.273818456,Basico,
12161,Sofia,Ramirez,19,,2023-08-15 17:19:13.188297080,Basico,"1,72558E+18"
12162,Mariana,Gomez,27,GDL,2026-05-10 00:00:00.000000000,Basico,
12163,Luis,Torres,79,MTY,2023-08-16 06:27:49.017254320,Premium,
12164,Ana,Garcia,39,Cali,2023-08-16 13:02:06.931732936,Basico,
12165,Luis,Garcia,30,?,2023-08-16 19:36:24.846211552,Basico,
12166,Mateo,Gomez,75,Bogotá,2023-08-17 02:10:42.760690176,Basico,
12167,Ana,Lopez,26,,2023-08-17 08:45:00.675168792,Basico,
12168,Sofia,Gomez,50,CDMX,2023-08-17 15:19:18.589647416,Basico,
12169,Luis,Gomez,31,GDL,2023-08-17 21:53:36.504126032,Premium,
12170,Carlos,Garcia,78,Medellín,2023-08-18 04:27:54.418604656,Premium,
12171,Mariana,Torres,65,Bogotá,2023-08-18 11:02:12.333083272,Basico,
12172,Carlos,Gomez,37,CDMX,2023-08-18 17:36:30.247561896,Premium,"1,72238E+18"
12173,Mariana,Lopez,32,MTY,2023-08-19 00:10:48.162040512,Basico,
12174,Mateo,Ramirez,49,CDMX,2023-08-19 06:45:06.076519136,Basico,
12175,Carlos,Gomez,50,Medellín,2023-08-19 13:19:23.990997752,Premium,
12176,Luis,Gomez,34,,2023-08-19 19:53:41.905476368,Premium,
12177,Luis,Lopez,41,,2023-08-20 02:27:59.819954992,Basico,
12178,Carlos,Torres,47,Medellín,2023-08-20 09:02:17.734433608,Basico,
